timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664629177192,0.7351074,-0.75665283,-0.32647705,-8.171875,-9.9375,-5.9375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177218,0.47583008,-0.7329712,-0.17315674,-5.65625,-25.578125,-1.0,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177247,0.2097168,-1.0703735,-0.057434082,-12.953125,-40.859375,2.671875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177291,0.49316406,-1.1939087,-0.10089111,-4.078125,-28.546875,-4.390625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177336,0.19824219,-0.85772705,-0.09234619,0.53125,-37.046875,-2.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177365,-0.12573242,-0.8357544,0.02532959,8.625,-27.296875,-8.859375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177443,0.21679688,-0.64678955,-0.03765869,6.78125,-21.046875,-6.65625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177447,0.19873047,-0.6375122,0.08001709,10.515625,-11.421875,-11.53125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177487,0.007080078,-0.80670166,-0.0025024414,0.453125,-23.640625,-9.1875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177546,0.14819336,-0.75177,0.09173584,-2.546875,-18.171875,-11.96875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177560,0.18676758,-0.9524536,0.047058105,1.765625,-18.140625,-22.3125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177621,0.08105469,-1.2227173,0.0053100586,10.046875,-27.890625,-31.890625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177651,0.09277344,-1.5369263,0.026794434,3.421875,-27.046875,-20.171875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177681,0.31518555,-1.279602,-0.20489502,1.03125,-30.5625,-32.359375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177730,0.59643555,-0.9805298,-0.6231079,9.96875,-45.84375,-7.578125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177772,0.60595703,-1.2105103,-0.24591064,-7.4375,-48.734375,15.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177802,0.07128906,-1.0501099,-0.09210205,2.109375,-72.53125,-11.234375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177845,-0.0075683594,-0.8250122,-0.22442627,13.96875,-67.703125,-16.859375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177878,0.091552734,-0.8242798,-0.2041626,15.4375,-72.515625,-1.609375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177923,0.0061035156,-0.88238525,-0.17974854,21.046875,-75.75,-17.578125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177967,0.140625,-0.8567505,-0.086242676,26.671875,-76.6875,-10.96875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629177996,-0.16308594,-1.0266724,-0.04425049,26.75,-70.84375,-11.234375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178041,-0.1953125,-0.80670166,0.021911621,25.5,-52.109375,-10.953125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178118,0.0859375,-0.79229736,-0.057434082,-3.828125,-48.75,-1.28125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178123,-0.23828125,-1.1255493,0.001159668,-12.328125,-32.421875,-9.0,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178190,-0.104003906,-1.1199341,0.016540527,-11.59375,-1.5,-5.703125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178193,0.5107422,-1.0488892,-0.25689697,-23.140625,-17.296875,-0.71875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178250,1.0195312,-1.2302856,-0.43389893,-9.3125,-44.8125,-2.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178288,0.5559082,-0.8960571,-0.50079346,15.5,-88.84375,1.671875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178314,-0.23803711,-1.2957153,-0.17364502,7.0625,-69.578125,9.09375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178359,0.103515625,-1.1426392,-0.093566895,15.640625,-46.46875,0.28125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178403,0.26342773,-0.7920532,-0.24493408,10.390625,-56.90625,-0.375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178432,0.16821289,-0.8657837,0.0006713867,10.90625,-48.0,0.65625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178475,-0.0063476562,-0.95391846,0.018005371,6.5625,-35.03125,3.578125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178523,0.20043945,-0.74176025,-0.04058838,16.390625,-38.671875,-0.9375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178550,0.30249023,-0.6524048,-0.013000488,10.8125,-35.9375,6.375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178601,0.28857422,-0.83599854,0.01751709,14.46875,-39.09375,7.609375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178626,0.091796875,-0.89801025,0.05731201,19.6875,-38.625,6.703125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178671,0.005859375,-0.9846802,0.005065918,11.375,-31.6875,0.328125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178732,0.24926758,-1.399231,0.12664795,30.640625,6.734375,4.53125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178745,-0.0925293,-1.631897,-0.38238525,35.171875,0.109375,-11.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178807,0.9863281,-1.2463989,-0.69854736,39.265625,-3.4375,2.09375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178836,0.6064453,-1.1033325,-0.4607544,5.828125,-15.453125,13.453125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178866,0.23632812,-0.6194458,-0.69659424,8.671875,-2.75,-3.59375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178911,0.81689453,-0.84332275,-0.5315552,16.890625,-13.859375,2.890625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178941,0.49121094,-1.010315,-0.489563,2.015625,-30.15625,-8.609375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629178987,0.006591797,-0.76763916,-0.19171143,14.65625,-27.921875,-22.359375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179033,0.12939453,-0.57476807,-0.26934814,13.125,-2.171875,-20.5,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179065,0.26245117,-0.65509033,-0.23077393,2.09375,-7.421875,-17.03125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179106,0.084472656,-0.5906372,-0.19439697,1.78125,-12.40625,-11.734375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179154,0.12133789,-0.5772095,-0.26690674,-3.578125,-9.71875,-12.359375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179180,0.2763672,-0.75665283,-0.27960205,-4.359375,-12.15625,-3.140625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179243,0.19995117,-1.0149536,-0.29205322,-0.28125,-11.21875,-2.484375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179274,0.31103516,-1.4155884,-0.3328247,-12.640625,-13.484375,-17.609375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179303,0.4411621,-1.3833618,-0.4644165,-2.796875,-14.90625,-4.78125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179377,0.13330078,-0.96881104,-0.48614502,-10.03125,-18.703125,-12.109375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179381,0.7597656,-0.923645,-0.3164673,-2.53125,-3.5625,-6.875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179451,0.5666504,-0.83428955,-0.2859497,-1.609375,-27.953125,2.0,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179467,0.10449219,-0.6741333,-0.37408447,1.171875,-25.5625,-12.125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179498,0.3630371,-0.85943604,-0.16119385,2.28125,-22.34375,-4.390625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179543,0.27978516,-1.045227,-0.15435791,-1.65625,-20.21875,-5.390625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179588,0.1796875,-0.7991333,-0.1975708,5.5625,-13.984375,-1.34375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179616,0.1875,-0.5713501,-0.17047119,13.4375,-11.15625,6.390625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179660,0.22460938,-0.5779419,-0.14117432,5.28125,-20.5625,8.171875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179690,0.103271484,-0.77227783,-0.13433838,9.1875,-14.046875,7.0625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179735,0.14648438,-0.9065552,-0.15093994,9.0625,-13.671875,13.28125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179800,0.45776367,-1.0298462,-0.22515869,9.671875,-7.21875,7.53125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179814,0.49975586,-1.3630981,-0.14385986,4.96875,6.875,-0.546875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179871,0.19799805,-1.2300415,-0.2744751,18.109375,0.796875,-14.734375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179918,0.7001953,-1.1560669,-0.7102661,6.796875,0.59375,-3.09375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179933,0.38354492,-0.84942627,-0.4492798,7.8125,-20.109375,3.078125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629179993,-0.09790039,-0.6843872,-0.39361572,0.3125,8.375,-17.15625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180005,0.27197266,-0.99298096,-0.36212158,-1.71875,7.15625,-8.796875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180066,0.203125,-1.0410767,-0.3394165,0.546875,2.125,-6.59375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180096,0.10473633,-0.69537354,-0.30523682,3.203125,0.21875,-3.65625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180125,0.18041992,-0.5261841,-0.2600708,4.8125,1.53125,-6.46875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180171,0.17333984,-0.5862427,-0.2312622,4.640625,-2.21875,-2.859375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180222,0.08618164,-0.6314087,-0.23931885,2.8125,-4.203125,-0.140625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180245,0.18383789,-0.7583618,-0.24029541,4.03125,-1.71875,3.453125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180291,0.028808594,-1.1880493,-0.27667236,-16.1875,-4.28125,-2.453125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180367,0.055908203,-1.4177856,-0.3723755,-13.28125,7.875,-5.21875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180373,0.47558594,-1.2561646,-0.3826294,-23.8125,4.359375,-0.953125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180425,0.26342773,-0.8970337,-0.52130127,-2.90625,-1.46875,-1.53125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180442,0.7614746,-0.85723877,-0.19781494,-8.953125,-4.90625,0.328125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180501,0.5480957,-1.1548462,-0.22003174,-14.859375,-23.625,-7.40625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180533,-0.21923828,-1.0440063,-0.36431885,5.484375,-17.015625,-11.9375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180562,0.33251953,-0.8562622,-0.12237549,4.328125,3.625,1.484375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180605,0.39916992,-0.8789673,-0.17462158,-1.875,-13.421875,4.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180687,-0.025634766,-0.5835571,-0.1819458,10.34375,-19.625,6.296875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180692,0.14746094,-0.36846924,-0.12823486,4.296875,-5.671875,20.40625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180769,0.20800781,-0.6511841,-0.14556885,4.953125,-2.1875,18.546875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180774,0.123535156,-0.9981079,-0.09844971,5.546875,2.8125,8.21875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180830,0.35766602,-1.2634888,-0.15435791,2.1875,6.234375,7.328125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180846,0.3930664,-1.1709595,-0.16119385,3.484375,1.984375,-6.609375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180877,0.22949219,-1.0056763,-0.23931885,10.390625,7.46875,-16.0625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180951,0.578125,-1.0903931,-0.7659302,18.125,20.40625,-5.234375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629180966,0.2783203,-1.1130981,-0.4944458,-0.546875,-13.46875,6.296875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181004,0.04736328,-0.6235962,-0.42022705,-11.546875,3.046875,-10.15625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181041,0.38476562,-0.6782837,-0.3032837,-0.890625,3.8125,-2.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181118,0.15332031,-1.0137329,-0.31085205,5.171875,-4.828125,-4.328125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181122,0.0075683594,-0.6868286,-0.19708252,6.390625,-4.921875,-0.125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181191,0.0871582,-0.55255127,-0.2468872,0.984375,5.390625,-4.09375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181198,0.16381836,-0.61016846,-0.23345947,9.9375,12.203125,-1.640625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181238,0.15356445,-0.7151489,-0.27227783,7.28125,7.5625,7.046875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181282,0.24316406,-0.9463501,-0.29229736,0.828125,5.171875,5.953125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181312,0.19067383,-1.2669067,-0.37677002,-4.890625,3.078125,1.5625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181357,0.33447266,-1.4312134,-0.3760376,-0.046875,1.921875,6.671875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181405,0.39990234,-1.2278442,-0.62164307,-14.4375,-13.734375,8.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181430,0.2578125,-0.99835205,-0.5305786,7.625,1.484375,-5.75,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181476,1.0385742,-0.9475708,-0.33599854,2.5625,-2.640625,3.921875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181505,0.30200195,-0.90582275,-0.21026611,-18.5,-28.140625,1.578125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181551,-0.016845703,-0.89312744,-0.26837158,2.15625,-15.125,-9.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181610,0.33325195,-0.8555298,-0.101867676,0.140625,-9.625,-0.046875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181626,0.27368164,-0.58258057,-0.17706299,1.640625,-10.8125,0.765625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181687,0.13769531,-0.40899658,-0.23956299,8.453125,-15.234375,6.125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181715,0.19970703,-0.45611572,-0.12017822,12.125,-7.984375,11.109375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181745,0.16040039,-0.66607666,-0.29400635,6.484375,-16.609375,10.578125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181792,0.40600586,-1.0266724,-0.23297119,10.03125,-3.953125,17.71875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181837,0.5109863,-1.4778442,-0.21002197,5.71875,-4.921875,21.453125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181867,0.19873047,-1.4241333,-0.15875244,15.5,9.109375,-2.734375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181911,0.28173828,-1.0249634,-0.36895752,-9.6875,10.375,-24.203125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629181940,1.2695312,-1.0747681,-0.85601807,18.203125,10.609375,8.5625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182016,0.052978516,-0.87823486,-0.38531494,4.484375,-4.0625,6.71875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182033,-0.020263672,-0.5425415,-0.45269775,-7.484375,15.71875,-18.96875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182061,0.5031738,-0.75250244,-0.25811768,-2.0625,16.171875,-9.3125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182122,0.03466797,-0.7803345,-0.26617432,-5.109375,12.59375,-0.4375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182150,0.06616211,-0.51104736,-0.30426025,-5.296875,16.484375,-7.84375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182181,0.23242188,-0.46246338,-0.2727661,-1.15625,12.640625,-6.453125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182241,0.17749023,-0.56695557,-0.30377197,2.859375,12.90625,2.375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182256,0.23071289,-0.6099243,-0.3435669,6.390625,2.3125,7.5625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182316,0.33154297,-0.71051025,-0.41314697,12.125,-12.015625,13.578125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182345,0.0012207031,-1.2085571,-0.27105713,6.390625,3.09375,18.109375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182375,0.026367188,-1.6834106,-0.34332275,-13.34375,21.0625,-9.03125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182420,0.38671875,-1.6130981,-0.68536377,-14.1875,29.671875,1.5625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182468,0.3984375,-1.0750122,-0.7268677,-17.90625,14.8125,4.390625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182496,0.85009766,-0.86676025,-0.37628174,-8.28125,12.671875,-2.90625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182541,0.6501465,-0.7017212,-0.40582275,-7.28125,-25.140625,-0.03125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182600,-0.06323242,-0.7073364,-0.23614502,5.4375,-5.71875,4.71875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182616,0.41235352,-0.72857666,-0.25201416,-4.921875,3.59375,5.25,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182679,0.43310547,-0.80255127,-0.19903564,-1.328125,-5.5625,11.25,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182694,0.17553711,-0.65338135,-0.21710205,4.84375,-12.40625,8.609375,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182752,0.21826172,-0.45489502,-0.18414307,8.515625,-11.390625,9.46875,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182785,0.22949219,-0.6033325,-0.1807251,6.140625,-7.359375,10.140625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182809,0.33422852,-0.8010864,-0.2276001,-1.71875,-11.09375,10.453125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182871,0.19482422,-0.9714966,-0.333313,-2.34375,-7.140625,7.28125,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182903,0.55444336,-1.3088989,-0.21417236,-4.4375,1.8125,4.140625,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
1664629182930,0.31054688,-1.4002075,-0.2354126,-3.765625,-7.21875,-13.5,Respeck,Climbing stairs,12,s1918275,,Respeck_s1918275_Climbing stairs_01-10-2022_14-00-09
