# Sensor type: Respeck
# Activity type: Sitting
# Activity code: 0
# Subject id: s1918275
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664889350485,-0.0026855469,-0.9883423,-0.07183838,-3.140625,0.421875,-0.78125
1664889350502,9.765625E-4,-0.98516846,-0.070373535,-1.09375,-1.234375,0.75
1664889350558,-0.015380859,-0.9915161,-0.0725708,-1.84375,-0.171875,-1.015625
1664889350580,-0.0026855469,-0.99835205,-0.066223145,1.625,1.453125,2.28125
1664889350614,0.017333984,-0.9927368,-0.07891846,-1.09375,0.71875,0.03125
1664889350659,-0.015625,-1.0176392,-0.08306885,-2.171875,0.984375,-0.140625
1664889350697,-0.0024414062,-0.99468994,-0.057922363,-3.75,0.609375,-0.4375
1664889350739,-0.018310547,-1.0090942,-0.05206299,-2.5625,1.65625,-0.40625
1664889350773,-0.0026855469,-1.0039673,-0.044006348,-4.984375,0.046875,-1.546875
1664889350818,0.015380859,-0.9758911,-0.07110596,-3.71875,-2.46875,-1.875
1664889350860,-0.05102539,-1.024231,0.003112793,-4.09375,-2.078125,-2.359375
1664889350896,-0.038330078,-0.9729614,-0.038879395,-1.0,-1.75,1.828125
1664889350942,-0.020996094,-0.9668579,-0.011291504,-0.375,1.78125,2.765625
1664889350976,0.01977539,-1.0171509,-0.035461426,1.765625,1.515625,3.921875
1664889351008,-0.0056152344,-0.99468994,-0.03302002,-1.265625,-0.96875,2.796875
1664889351080,0.021484375,-0.9866333,-0.006652832,3.703125,-1.15625,2.609375
1664889351092,-0.0075683594,-1.005188,-0.028625488,4.15625,-3.078125,2.890625
1664889351147,0.0073242188,-1.0147095,-0.065979004,6.421875,-1.875,2.0
1664889351168,-0.037597656,-0.9846802,-0.020080566,4.921875,1.421875,4.125
1664889351227,0.0073242188,-1.0015259,-0.05645752,2.328125,2.28125,4.8125
1664889351248,0.049804688,-0.99884033,-0.06085205,2.515625,2.65625,4.90625
1664889351302,0.071777344,-0.9890747,-0.101867676,-0.3125,0.015625,1.84375
1664889351328,0.07861328,-0.96221924,-0.101379395,-1.546875,0.578125,-0.75
1664889351369,0.0021972656,-1.0161743,-0.03692627,2.984375,2.640625,0.09375
1664889351403,0.013183594,-0.99176025,-0.062316895,4.859375,1.234375,0.921875
1664889351450,0.041259766,-0.9812622,-0.08062744,2.03125,-0.21875,0.53125
1664889351483,0.03857422,-1.0049438,-0.066467285,5.203125,5.703125,2.953125
1664889351528,0.03173828,-1.0078735,-0.030090332,2.84375,0.734375,0.671875
1664889351563,0.051757812,-0.98931885,-0.09698486,-0.78125,1.78125,0.640625
1664889351608,0.0056152344,-0.9846802,-0.05328369,-2.1875,-0.671875,0.046875
1664889351651,-0.0012207031,-0.99542236,-0.051574707,0.515625,-0.375,0.90625
1664889351687,0.057373047,-0.95513916,-0.07598877,-2.25,-3.28125,-1.421875
1664889351730,0.032226562,-1.0059204,-0.039611816,-0.59375,-4.484375,-3.25
1664889351763,0.011230469,-1.0205688,-0.03692627,0.921875,-3.84375,-1.28125
1664889351856,0.010986328,-1.0130005,-0.066711426,-0.390625,-1.3125,0.140625
1664889351862,0.04248047,-0.9849243,-0.11480713,5.15625,1.96875,2.171875
1664889351910,0.09716797,-1.0244751,-0.06695557,26.109375,-1.28125,4.125
1664889351920,0.014404297,-0.96539307,-0.112854004,9.03125,2.890625,4.1875
1664889351967,0.02709961,-0.9636841,-0.09625244,3.359375,-0.890625,2.6875
1664889352000,0.072509766,-0.96832275,-0.117248535,0.578125,-0.03125,1.859375
1664889352046,0.042236328,-1.0117798,-0.13018799,1.484375,1.65625,1.109375
1664889352085,0.06982422,-0.9746704,-0.10284424,3.359375,0.125,-0.46875
1664889352123,0.05029297,-0.9985962,-0.14727783,-2.25,-0.03125,0.234375
1664889352165,0.04272461,-0.9990845,-0.10235596,-3.3125,2.71875,-0.765625
1664889352201,0.039794922,-0.9968872,-0.10333252,1.90625,1.09375,1.40625
1664889352236,0.044677734,-0.9570923,-0.12652588,-1.5,-0.203125,1.53125
1664889352284,0.05029297,-0.98809814,-0.097961426,0.59375,-0.421875,1.234375
1664889352314,0.05493164,-0.98516846,-0.116760254,1.0,-0.21875,1.28125
1664889352366,0.059326172,-0.9793091,-0.11260986,0.640625,-0.484375,-0.1875
1664889352393,0.06347656,-0.98150635,-0.11968994,0.40625,-0.703125,-0.6875
1664889352439,0.048339844,-0.97735596,-0.10284424,-0.015625,-0.609375,-0.234375
1664889352476,0.053222656,-0.9920044,-0.10235596,-0.09375,-1.046875,-0.578125
1664889352541,0.056396484,-0.98809814,-0.10626221,0.078125,-0.21875,0.046875
1664889352550,0.05078125,-0.9885864,-0.11114502,-0.40625,-0.140625,0.1875
1664889352609,0.057861328,-0.9993286,-0.128479,-0.828125,0.0625,-0.03125
1664889352633,0.04296875,-0.98150635,-0.057678223,2.515625,-0.671875,-0.09375
1664889352686,0.05810547,-0.9927368,-0.1296997,-2.8125,-2.6875,0.890625
1664889352707,0.060302734,-0.9998169,-0.105773926,-2.046875,-0.6875,-0.78125
1664889352754,0.038085938,-0.9890747,-0.09820557,2.078125,-0.421875,0.78125
1664889352787,0.04711914,-0.97320557,-0.105529785,0.296875,0.25,-0.53125
1664889352833,0.05078125,-1.0037231,-0.097229004,0.640625,0.046875,0.0625
1664889352867,0.05517578,-0.9951782,-0.09991455,0.296875,-0.84375,0.234375
1664889352913,0.057373047,-0.9890747,-0.10748291,0.28125,-0.625,-0.015625
1664889352944,0.05859375,-0.9883423,-0.09552002,1.25,0.234375,0.734375
1664889352992,0.061035156,-0.9793091,-0.0881958,0.65625,-0.53125,0.484375
1664889353025,0.059814453,-0.9902954,-0.105529785,-0.140625,-0.734375,0.59375
1664889353069,0.059570312,-0.9812622,-0.08892822,1.109375,-0.296875,0.125
1664889353110,0.057617188,-0.98394775,-0.109436035,0.5,-0.609375,0.03125
1664889353149,0.05908203,-0.99102783,-0.117492676,-1.8125,0.28125,0.140625
1664889353190,0.04736328,-0.9944458,-0.066711426,3.109375,-0.015625,-0.328125
1664889353228,0.06225586,-0.97735596,-0.11920166,-2.25,-1.390625,0.25
1664889353282,0.0625,-0.987854,-0.081604004,-1.171875,0.578125,-0.984375
1664889353306,0.0390625,-1.0020142,-0.08428955,2.625,0.28125,1.3125
1664889353339,0.078125,-0.97125244,-0.09210205,0.546875,-0.25,0.234375
1664889353407,0.03930664,-1.0039673,-0.10089111,-0.875,-1.5,1.328125
1664889353417,0.059570312,-0.9859009,-0.08843994,1.75,-1.046875,1.953125
1664889353472,0.052246094,-0.986145,-0.10089111,0.125,-0.34375,0.375
1664889353497,0.05834961,-0.98321533,-0.08453369,1.15625,0.6875,0.953125
1664889353543,0.06542969,-0.9854126,-0.08843994,0.859375,-0.625,0.578125
1664889353582,0.055908203,-0.99005127,-0.09136963,0.359375,-0.40625,0.0625
1664889353620,0.06323242,-0.9890747,-0.077941895,1.53125,-0.109375,0.59375
1664889353656,0.06347656,-0.9920044,-0.101379395,1.21875,0.125,0.671875
1664889353696,0.080566406,-0.987854,-0.11968994,-0.359375,0.53125,1.109375
1664889353732,0.056396484,-0.9883423,-0.07623291,4.296875,-0.09375,0.421875
1664889353780,0.08227539,-0.98321533,-0.128479,-2.21875,-0.796875,0.09375
1664889353840,0.08227539,-0.97442627,-0.08917236,-0.46875,0.3125,-0.8125
1664889353854,0.051513672,-1.0015259,-0.101379395,3.09375,-0.390625,0.8125
1664889353891,0.07128906,-0.96661377,-0.109680176,2.09375,0.296875,0.015625
1664889353933,0.061523438,-0.9937134,-0.097473145,1.59375,0.703125,-0.640625
1664889353968,0.06567383,-0.9968872,-0.09869385,1.453125,-0.390625,0.359375
1664889354025,0.071777344,-0.9817505,-0.105285645,0.421875,-0.3125,-0.296875
1664889354050,0.06298828,-0.9985962,-0.10455322,1.265625,0.234375,0.171875
1664889354106,0.07397461,-0.97320557,-0.10089111,0.765625,-0.140625,0.03125
1664889354127,0.064941406,-0.99468994,-0.09552002,0.65625,0.484375,-0.515625
1664889354171,0.06713867,-0.9920044,-0.093566895,1.0,0.28125,0.5
1664889354207,0.06225586,-0.99102783,-0.108947754,0.859375,0.390625,-0.171875
1664889354249,0.06567383,-0.99835205,-0.12310791,-0.3125,1.4375,0.28125
1664889354294,0.057128906,-0.98443604,-0.06915283,3.765625,0.34375,-0.375
1664889354328,0.06640625,-0.99053955,-0.13336182,-2.109375,-0.640625,0.53125
1664889354373,0.07788086,-0.9697876,-0.089416504,-1.328125,-0.171875,-1.21875
1664889354408,0.05053711,-1.0071411,-0.09161377,2.0625,0.078125,0.875
1664889354451,0.0625,-0.9800415,-0.0960083,0.65625,0.34375,0.328125
1664889354487,0.053710938,-0.98394775,-0.1038208,1.171875,-0.21875,0.0625
1664889354530,0.07446289,-0.99005127,-0.101623535,0.84375,-0.78125,0.625
1664889354570,0.06982422,-0.9834595,-0.109191895,0.53125,-0.4375,-0.0625
1664889354609,0.064941406,-0.9866333,-0.10772705,1.296875,0.59375,0.03125
1664889354643,0.06762695,-0.9829712,-0.10601807,0.453125,-0.71875,0.265625
1664889354688,0.06982422,-0.98931885,-0.09503174,0.484375,0.078125,-0.4375
1664889354744,0.06762695,-0.9915161,-0.10626221,-0.140625,0.140625,0.296875
1664889354766,0.072265625,-0.9751587,-0.097717285,0.3125,-0.546875,0.125
1664889354824,0.064208984,-0.98687744,-0.08331299,-0.9375,-0.484375,-0.09375
1664889354847,0.07519531,-0.95196533,-0.08477783,-3.21875,-1.046875,-1.0
1664889354881,0.053222656,-1.0142212,-0.10479736,1.890625,-0.40625,1.3125
1664889354927,0.07885742,-0.9673462,-0.093566895,-4.1875,-0.34375,-1.546875
1664889354967,0.04663086,-1.013977,-0.07330322,1.296875,0.75,0.046875
1664889355001,0.06518555,-0.98028564,-0.09844971,-0.171875,-0.5,0.046875
1664889355037,0.064208984,-0.97735596,-0.09088135,-1.546875,0.15625,-0.640625
1664889355111,0.056884766,-1.0010376,-0.08892822,-1.421875,-0.5625,0.0
1664889355120,0.0769043,-0.9885864,-0.09210205,-1.046875,-1.984375,0.171875
1664889355160,0.064453125,-0.98321533,-0.08282471,0.578125,0.234375,-0.421875
1664889355194,0.060302734,-0.99005127,-0.08502197,0.6875,-0.359375,0.265625
1664889355242,0.0715332,-0.99053955,-0.08453369,0.8125,-0.40625,0.140625
1664889355281,0.061523438,-0.98638916,-0.077941895,0.359375,0.125,-0.3125
1664889355318,0.05883789,-0.9990845,-0.07891846,0.046875,-0.53125,0.109375
1664889355363,0.068115234,-0.98638916,-0.08306885,-0.5625,-0.46875,0.1875
1664889355399,0.055419922,-1.0003052,-0.09429932,-1.015625,0.8125,-0.28125
1664889355430,0.055908203,-0.9859009,-0.04522705,2.671875,0.109375,-0.8125
1664889355498,0.07104492,-0.9915161,-0.11090088,-1.375,-1.40625,0.609375
1664889355508,0.05444336,-0.98516846,-0.07354736,-1.734375,0.59375,-1.734375
1664889355566,0.047607422,-1.0073853,-0.06695557,3.0,-0.296875,0.921875
1664889355588,0.079833984,-0.9649048,-0.078430176,0.171875,0.046875,-0.28125
1664889355644,0.04272461,-0.99835205,-0.074035645,0.34375,0.296875,-0.0625
1664889355666,0.06542969,-0.98760986,-0.070129395,1.140625,-0.265625,0.40625
1664889355713,0.056152344,-0.99468994,-0.08258057,0.859375,0.09375,0.1875
1664889355747,0.06665039,-0.98565674,-0.0791626,1.765625,-0.203125,0.578125
1664889355790,0.061035156,-0.98028564,-0.077941895,0.859375,-0.578125,-0.09375
1664889355833,0.059570312,-0.9932251,-0.07574463,0.484375,-0.390625,-0.0625
1664889355873,0.064208984,-0.9885864,-0.078186035,0.484375,-0.1875,-0.140625
1664889355903,0.0625,-0.9951782,-0.0791626,1.234375,-0.15625,0.203125
1664889355949,0.0637207,-0.97613525,-0.08062744,0.09375,-0.1875,0.15625
1664889355981,0.0690918,-0.99005127,-0.116760254,-2.375,0.171875,-0.390625
1664889356026,0.040283203,-1.0010376,-0.05206299,4.546875,0.609375,0.140625
1664889356059,0.075927734,-0.97320557,-0.10211182,-3.96875,-1.0625,-0.28125
1664889356106,0.053955078,-1.0044556,-0.06719971,0.546875,0.546875,-0.78125
1664889356139,0.052490234,-0.99298096,-0.07476807,1.859375,-0.234375,0.59375
1664889356186,0.07104492,-0.9873657,-0.07672119,-0.96875,0.0,-0.625
1664889356219,0.052490234,-1.0003052,-0.06964111,0.4375,0.0,-0.15625
1664889356275,0.06567383,-0.9841919,-0.05206299,0.234375,-0.78125,-0.140625
1664889356310,0.061523438,-1.000061,-0.08868408,0.25,-0.78125,-0.0625
1664889356379,0.061523438,-0.99102783,-0.08502197,0.84375,-0.203125,0.40625
1664889356385,0.06713867,-0.98565674,-0.06573486,0.890625,-0.046875,0.109375
1664889356435,0.05810547,-0.9915161,-0.07476807,0.1875,0.109375,0.140625
1664889356457,0.06323242,-0.991272,-0.07232666,0.140625,-0.625,-0.03125
1664889356499,0.061523438,-0.989563,-0.058898926,0.625,-0.484375,-1.0
1664889356534,0.055664062,-0.9859009,-0.06890869,0.640625,0.15625,-0.578125
1664889356578,0.064453125,-0.98687744,-0.10406494,-2.046875,0.21875,-0.140625
1664889356611,0.038085938,-1.0064087,-0.04522705,3.84375,0.078125,-0.21875
1664889356657,0.06738281,-0.9805298,-0.09210205,-2.328125,-0.546875,0.328125
1664889356692,0.064208984,-0.98565674,-0.054260254,-1.28125,0.453125,-0.875
1664889356737,0.036132812,-1.0056763,-0.058898926,2.34375,-0.375,0.859375
1664889356780,0.06982422,-0.9673462,-0.073791504,0.59375,-0.1875,-0.09375
1664889356823,0.048339844,-0.9902954,-0.062072754,0.8125,-0.125,-0.265625
1664889356848,0.057128906,-0.99835205,-0.066711426,0.890625,-0.171875,0.4375
1664889356892,0.05810547,-0.98565674,-0.082336426,0.203125,-0.15625,-0.015625
1664889356939,0.053466797,-0.9949341,-0.059143066,1.1875,0.625,0.421875
1664889356997,0.060058594,-0.98760986,-0.06719971,1.515625,-0.375,0.515625
1664889357018,0.05908203,-0.99176025,-0.06890869,0.6875,-0.09375,0.125
1664889357050,0.060302734,-0.9920044,-0.06719971,1.140625,0.0625,0.234375
1664889357131,0.052978516,-0.9927368,-0.07281494,0.984375,-0.109375,0.28125
1664889357135,0.05883789,-0.987854,-0.07086182,1.046875,-0.21875,0.078125
1664889357175,0.05419922,-0.9939575,-0.06866455,0.90625,0.0625,0.265625
1664889357212,0.0715332,-0.96832275,-0.05596924,-0.125,-0.21875,-0.84375
1664889357257,0.049072266,-1.0161743,-0.07525635,3.59375,-0.03125,1.1875
1664889357287,0.056152344,-0.9690552,-0.09674072,-4.140625,-0.734375,-1.25
1664889357332,0.056396484,-1.0090942,-0.05206299,1.78125,0.59375,0.21875
1664889357365,0.060058594,-0.98028564,-0.073791504,1.40625,-0.21875,0.359375
1664889357410,0.05517578,-0.98516846,-0.08428955,0.875,-0.359375,0.203125
1664889357444,0.05493164,-1.0003052,-0.077941895,2.53125,0.4375,0.40625
1664889357491,0.060546875,-0.97442627,-0.07305908,2.421875,0.28125,0.546875
1664889357523,0.060058594,-0.9902954,-0.085998535,1.09375,0.125,0.234375
1664889357571,0.060302734,-0.98394775,-0.078430176,2.59375,0.1875,0.296875
1664889357601,0.05859375,-0.9793091,-0.085754395,1.078125,0.203125,0.359375
1664889357658,0.060302734,-0.9915161,-0.07598877,1.15625,0.625,-0.328125
1664889357681,0.050048828,-0.99420166,-0.08331299,0.46875,0.015625,0.078125
1664889357737,0.07104492,-0.98443604,-0.07647705,1.203125,0.734375,0.28125
1664889357760,0.052246094,-0.9873657,-0.09185791,0.953125,0.515625,0.078125
1664889357816,0.07104492,-1.0022583,-0.11090088,-0.265625,1.9375,0.75
1664889357841,0.06274414,-0.9807739,-0.051574707,3.921875,0.03125,-0.578125
1664889357884,0.05126953,-0.99664307,-0.10333252,-0.265625,-0.25,0.65625
1664889357918,0.059814453,-0.9734497,-0.0791626,-1.015625,-0.140625,-1.390625
1664889357963,0.05078125,-1.0125122,-0.061340332,2.4375,0.640625,0.46875
1664889357996,0.0546875,-0.97369385,-0.0869751,0.53125,0.21875,0.25
1664889358039,0.055664062,-0.9873657,-0.078430176,2.828125,1.390625,0.953125
1664889358074,0.061035156,-0.9998169,-0.089660645,0.890625,0.15625,0.84375
1664889358119,0.051757812,-0.9768677,-0.10089111,-0.4375,-0.203125,-0.234375
1664889358152,0.075683594,-1.0015259,-0.07867432,1.578125,0.734375,0.4375
1664889358200,0.063964844,-0.9902954,-0.09967041,2.21875,0.109375,0.5625
1664889358236,0.05908203,-0.98028564,-0.09576416,2.28125,-0.328125,0.21875
1664889358279,0.052734375,-0.99591064,-0.08306885,1.15625,0.59375,0.03125
1664889358311,0.051757812,-0.98321533,-0.09991455,1.265625,0.59375,0.4375
1664889358359,0.07080078,-0.9866333,-0.090148926,1.640625,0.78125,1.15625
1664889358412,0.061767578,-0.989563,-0.097717285,1.0,0.609375,0.640625
1664889358436,0.071777344,-0.9692993,-0.117004395,-1.375,-0.21875,0.125
1664889358493,0.055664062,-1.0073853,-0.109436035,3.390625,1.234375,0.828125
1664889358513,0.07299805,-0.95880127,-0.10650635,-3.875,0.109375,-0.875
1664889358572,0.059326172,-1.0149536,-0.07208252,2.640625,0.734375,-0.265625
1664889358591,0.06347656,-0.9656372,-0.10357666,2.015625,0.953125,0.046875
1664889358628,0.068847656,-0.9885864,-0.09576416,0.5625,0.515625,-0.671875
1664889358670,0.056396484,-0.9981079,-0.08502197,2.890625,0.25,0.28125
1664889358704,0.06738281,-0.9824829,-0.0960083,1.734375,0.25,0.3125
1664889358750,0.055908203,-0.98443604,-0.10699463,1.046875,-0.125,-0.109375
1664889358782,0.0769043,-0.98101807,-0.109680176,1.59375,0.40625,0.3125
1664889358828,0.06201172,-0.98321533,-0.10235596,1.03125,-0.796875,-0.359375
1664889358863,0.06665039,-0.9866333,-0.10748291,0.5625,-0.03125,-0.21875
1664889358907,0.056640625,-0.98809814,-0.10699463,1.640625,0.515625,0.203125
1664889358963,0.06958008,-0.97320557,-0.101135254,1.203125,0.296875,0.109375
1664889358998,0.05053711,-0.98394775,-0.109436035,0.0625,0.578125,-0.109375
1664889359020,0.06616211,-0.99298096,-0.12774658,-1.71875,-0.46875,-0.078125
1664889359065,0.052490234,-0.9924927,-0.08282471,3.578125,0.796875,-0.09375
1664889359103,0.072753906,-0.9734497,-0.12701416,-4.625,-1.328125,-0.515625
1664889359143,0.05859375,-1.006897,-0.085754395,0.28125,-0.4375,-1.0
1664889359178,0.049560547,-0.97857666,-0.11187744,-0.5625,-0.71875,0.21875
1664889359246,0.07104492,-0.9795532,-0.09503174,-1.59375,-0.90625,-0.59375
1664889359262,0.039794922,-0.9932251,-0.09039307,0.25,-0.90625,0.0
1664889359311,0.059570312,-0.99053955,-0.09234619,-0.609375,-1.984375,1.015625
1664889359334,0.06665039,-0.9866333,-0.10211182,-0.4375,-1.203125,-0.296875
1664889359379,0.046142578,-0.99664307,-0.08917236,-0.171875,-0.109375,0.4375
1664889359413,0.072509766,-0.989563,-0.08721924,-0.421875,-0.828125,-0.109375
1664889359458,0.053710938,-0.98516846,-0.08428955,-1.03125,0.0625,-0.375
1664889359493,0.057861328,-0.9968872,-0.08135986,-0.78125,0.390625,-0.015625
1664889359539,0.061523438,-0.975647,-0.08526611,-0.046875,-0.296875,-0.28125
1664889359584,0.056640625,-0.9907837,-0.09063721,-1.046875,0.1875,-0.15625
1664889359617,0.06567383,-1.000061,-0.105285645,-0.640625,0.78125,0.09375
1664889359662,0.050048828,-0.9763794,-0.051086426,2.03125,0.078125,-0.53125
1664889359695,0.06665039,-0.99053955,-0.10675049,-0.359375,-0.21875,0.875
1664889359740,0.060791016,-0.98516846,-0.08331299,-3.203125,-0.453125,-1.171875
1664889359779,0.048095703,-1.0076294,-0.058898926,1.859375,0.3125,0.359375
1664889359818,0.051757812,-0.9783325,-0.082092285,0.40625,0.078125,0.265625
1664889359879,0.05517578,-0.97906494,-0.07745361,0.78125,-0.09375,-0.125
1664889359911,0.052001953,-1.0025024,-0.08282471,0.8125,0.265625,0.5
1664889359958,0.06298828,-0.9837036,-0.081848145,0.0625,0.125,-0.09375
1664889359974,0.056152344,-0.99346924,-0.07623291,0.921875,0.21875,0.3125
1664889360019,0.06298828,-0.9866333,-0.07891846,1.265625,0.15625,0.71875
1664889360060,0.06567383,-0.98321533,-0.081604004,0.78125,0.09375,-0.109375
1664889360090,0.051757812,-0.9932251,-0.082336426,0.46875,-0.03125,0.0
1664889360136,0.060058594,-0.98687744,-0.077697754,1.390625,0.125,0.28125
1664889360171,0.05419922,-0.9841919,-0.08673096,0.75,0.171875,0.390625
1664889360227,0.059814453,-0.9993286,-0.0869751,0.703125,1.3125,0.4375
1664889360246,0.064941406,-0.9734497,-0.055480957,1.578125,0.015625,-0.453125
1664889360291,0.057373047,-1.0012817,-0.10308838,1.125,-0.09375,1.15625
1664889360329,0.057128906,-0.9697876,-0.08746338,-2.390625,-0.796875,-1.1875
1664889360368,0.056884766,-1.0134888,-0.06085205,1.296875,0.5,0.46875
1664889360403,0.05883789,-0.9819946,-0.0803833,-0.15625,-0.484375,-0.140625
1664889360462,0.056152344,-0.99224854,-0.08135986,-0.734375,-0.890625,0.125
1664889360484,0.048095703,-1.0022583,-0.0713501,-0.015625,-1.46875,0.75
1664889360527,0.06958008,-0.97735596,-0.08135986,-0.328125,-1.890625,0.265625
1664889360591,0.061279297,-0.98638916,-0.077941895,0.140625,-0.875,-1.1875
1664889360605,0.06323242,-0.98565674,-0.081848145,1.78125,-0.046875,0.671875
1664889360666,0.05834961,-0.9885864,-0.07647705,0.3125,-0.09375,-1.203125
1664889360686,0.056884766,-1.0025024,-0.07476807,0.15625,0.671875,-0.65625
1664889360745,0.060058594,-0.9849243,-0.062316895,-1.75,1.0,-1.5
1664889360764,0.051513672,-0.99468994,-0.050354004,-2.328125,2.03125,-2.40625
1664889360797,0.040771484,-0.9902954,-0.06817627,-1.046875,0.953125,-1.90625
1664889360842,0.06665039,-0.9507446,-0.04840088,-2.046875,-1.421875,-1.671875
1664889360878,0.037353516,-1.017395,-0.0647583,1.875,-0.546875,-0.484375
1664889360924,0.045166016,-0.9834595,-0.08087158,-5.75,-1.953125,-2.828125
1664889360957,0.035888672,-1.003479,-0.04522705,0.765625,-0.484375,-0.421875
1664889361000,0.049072266,-0.9837036,-0.05206299,1.796875,-0.515625,-0.15625
1664889361034,0.025390625,-0.9932251,-0.06500244,-0.96875,-1.046875,-0.1875
1664889361078,0.049072266,-1.0005493,-0.054992676,-0.234375,-1.3125,0.25
1664889361111,0.03857422,-0.99298096,-0.05328369,-3.390625,-2.78125,-0.5625
1664889361171,0.0390625,-0.99542236,-0.033996582,-0.921875,1.015625,-0.5
1664889361191,0.026855469,-0.9973755,-0.043762207,0.5,-0.609375,0.375
1664889361235,0.046142578,-0.9751587,-0.031555176,-0.640625,-1.46875,-0.296875
1664889361292,0.044433594,-1.0049438,-0.03692627,-0.875,-0.5,-0.703125
1664889361315,0.03564453,-1.0020142,-0.043762207,0.265625,-1.0,-0.375
1664889361371,0.04711914,-0.9927368,-0.039611816,0.640625,-0.4375,0.265625
1664889361392,0.037353516,-0.9902954,-0.041809082,0.875,-0.578125,0.03125
1664889361450,0.057373047,-0.96881104,-0.040100098,-0.90625,-0.953125,-0.296875
1664889361471,0.015380859,-1.0210571,-0.03741455,4.328125,-0.375,1.15625
1664889361529,0.052734375,-0.97613525,-0.051818848,-3.34375,-1.53125,-0.9375
1664889361554,0.032226562,-1.008606,-0.024230957,1.71875,0.15625,0.0
1664889361585,0.036865234,-0.9885864,-0.04840088,1.59375,-0.25,0.328125
1664889361630,0.041503906,-0.9841919,-0.046691895,0.109375,0.109375,-0.46875
1664889361663,0.029052734,-1.0076294,-0.040100098,1.84375,0.5,0.203125
1664889361711,0.040039062,-0.9854126,-0.038146973,1.296875,-0.640625,0.40625
1664889361744,0.03930664,-0.99835205,-0.042785645,1.703125,-0.140625,0.25
1664889361792,0.03540039,-0.9939575,-0.05303955,1.921875,-0.796875,0.890625
1664889361825,0.049804688,-0.98565674,-0.035705566,2.71875,-2.03125,1.0
1664889361865,0.028076172,-1.0061646,-0.04058838,0.515625,-1.171875,0.953125
1664889361902,0.040771484,-0.99786377,-0.062561035,-0.3125,-1.5,0.671875
1664889361947,0.052246094,-0.99102783,-0.046936035,1.515625,-0.4375,0.921875
1664889361979,0.048828125,-0.99224854,-0.046447754,0.265625,0.046875,0.59375
1664889362034,0.056884766,-0.9768677,-0.058654785,-2.859375,0.0625,-0.421875
1664889362058,0.015380859,-1.0166626,-0.030334473,4.40625,-0.546875,1.4375
1664889362115,0.0625,-0.975647,-0.066467285,-4.21875,-1.078125,-0.453125
1664889362135,0.045654297,-0.99835205,-0.027404785,-0.109375,0.609375,-0.359375
1664889362191,0.036132812,-0.99713135,-0.03302002,2.171875,0.03125,0.90625
1664889362227,0.05053711,-0.9837036,-0.050354004,0.71875,0.484375,-0.046875
1664889362261,0.028320312,-1.0003052,-0.04425049,0.703125,0.625,0.25
1664889362315,0.052246094,-0.9932251,-0.038635254,1.0,0.265625,0.75
1664889362339,0.04736328,-0.98809814,-0.046447754,0.609375,0.484375,0.109375
1664889362384,0.046875,-0.99664307,-0.045959473,2.015625,1.34375,0.796875
1664889362418,0.057617188,-0.9951782,-0.05230713,1.71875,0.53125,0.625
1664889362468,0.046875,-0.99542236,-0.045715332,1.15625,0.9375,0.28125
1664889362496,0.04663086,-1.0012817,-0.043029785,0.890625,0.90625,0.5625
1664889362545,0.05029297,-0.9859009,-0.04449463,1.09375,0.671875,0.34375
1664889362576,0.057617188,-0.9873657,-0.043762207,0.6875,0.484375,-0.140625
1664889362632,0.05517578,-0.9924927,-0.06402588,-1.515625,1.03125,-0.109375
1664889362655,0.030273438,-1.003479,-0.030578613,4.421875,0.625,0.671875
1664889362697,0.06225586,-0.98101807,-0.06402588,-1.34375,-0.15625,0.046875
1664889362733,0.048339844,-0.99786377,-0.04498291,-0.125,0.5625,-0.15625
1664889362788,0.049804688,-0.9985962,-0.046203613,2.53125,0.625,0.671875
1664889362811,0.048828125,-0.9866333,-0.05596924,1.5,1.125,0.1875
1664889362867,0.048583984,-0.9976196,-0.053771973,1.0,0.453125,0.53125
1664889362890,0.059814453,-0.986145,-0.042297363,1.546875,-0.03125,0.25
1664889362948,0.048095703,-0.9985962,-0.05230713,0.796875,0.265625,-0.21875
1664889362974,0.056640625,-0.991272,-0.050109863,2.359375,0.53125,0.484375
1664889363013,0.05078125,-0.9890747,-0.057922363,1.546875,0.203125,0.28125
1664889363049,0.047607422,-1.0042114,-0.06402588,1.4375,0.953125,0.578125
1664889363092,0.06347656,-0.9883423,-0.05328369,2.234375,0.96875,0.578125
1664889363127,0.044433594,-0.9961548,-0.06329346,0.828125,0.421875,0.765625
1664889363171,0.059570312,-0.986145,-0.055236816,1.296875,0.640625,0.171875
1664889363205,0.049804688,-1.003479,-0.07891846,-1.40625,1.078125,-0.0625
1664889363250,0.052001953,-0.99224854,-0.035705566,2.828125,-0.5625,-0.125
1664889363282,0.05834961,-0.9854126,-0.08135986,-2.359375,-1.140625,-0.0625
1664889363327,0.04736328,-0.989563,-0.04888916,-1.359375,-0.296875,-1.1875
1664889363365,0.05126953,-1.0066528,-0.055725098,1.328125,-0.125,0.5
