# Sensor type: Respeck
# Activity type: Climbing stairs
# Activity code: 12
# Subject id: s1918275
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664629165141,0.04248047,-1.0276489,-0.012512207,13.453125,8.0,1.15625
1664629165173,0.014160156,-0.9668579,0.009216309,14.75,4.578125,2.03125
1664629165215,0.036376953,-1.0186157,0.0289917,16.453125,4.84375,0.859375
1664629165260,0.04296875,-0.99664307,0.010681152,12.84375,4.703125,3.5625
1664629165292,0.021240234,-0.9636841,-0.022521973,15.609375,5.390625,4.390625
1664629165377,0.0053710938,-0.97369385,-0.014709473,12.265625,4.3125,4.515625
1664629165384,-0.0041503906,-0.9837036,-0.02130127,11.703125,10.203125,4.84375
1664629165411,-0.16015625,-0.9595337,-0.04522705,15.578125,16.796875,2.203125
1664629165471,0.09423828,-0.9846802,-0.12261963,3.796875,14.25,4.828125
1664629165488,0.28759766,-1.0569458,-0.077941895,11.71875,-3.546875,9.265625
1664629165545,-0.038085938,-1.0769653,-0.069885254,9.34375,-6.859375,9.90625
1664629165574,0.103027344,-1.3530884,-0.14019775,8.78125,-15.8125,7.21875
1664629165605,0.061767578,-1.548645,-0.27618408,-15.390625,-23.375,11.3125
1664629165669,0.7663574,-1.5408325,-0.33892822,0.46875,2.671875,13.1875
1664629165680,0.6706543,-1.0440063,-0.33062744,1.515625,-34.578125,10.0625
1664629165726,-0.061523438,-0.66192627,-0.109191895,14.171875,-20.734375,15.65625
1664629165774,0.32104492,-0.71954346,0.01361084,-2.5625,-3.4375,2.203125
1664629165801,0.40576172,-1.0733032,-0.09576416,-7.390625,-19.8125,0.28125
1664629165848,0.25708008,-0.8484497,-0.11602783,-2.5625,-13.640625,1.9375
1664629165922,0.453125,-0.85284424,0.03753662,-7.0,-22.0625,7.84375
1664629165927,-0.0026855469,-0.8779907,0.027282715,1.5625,-18.1875,-1.5625
1664629165968,-0.0546875,-0.394104,-0.086242676,11.6875,5.171875,4.75
1664629166025,0.10620117,-0.35406494,-0.054504395,0.859375,15.078125,13.796875
1664629166041,0.3100586,-0.9380493,0.003112793,-7.9375,13.234375,13.015625
1664629166103,0.31054688,-1.2166138,-0.04107666,-17.765625,13.9375,23.8125
1664629166116,0.47583008,-1.31427,-0.040100098,6.3125,17.71875,10.203125
1664629166176,0.37963867,-1.0510864,-0.097229004,18.875,10.890625,-7.140625
1664629166207,0.63183594,-1.0725708,-0.12701416,4.71875,22.703125,-13.1875
1664629166237,0.54785156,-1.4280396,-0.30596924,1.15625,10.078125,-4.890625
1664629166297,0.14550781,-0.83380127,-0.3526001,9.59375,11.765625,-24.5
1664629166328,0.32788086,-0.5750122,-0.27374268,1.1875,16.34375,-6.84375
1664629166358,0.28735352,-1.0652466,-0.20587158,-1.671875,15.59375,-10.21875
1664629166403,0.11694336,-1.0117798,-0.16363525,4.53125,-2.484375,-8.375
1664629166431,0.119628906,-0.6018677,-0.09576416,9.109375,8.65625,-5.875
1664629166478,-0.0637207,-0.57818604,-0.13189697,8.609375,21.890625,-8.640625
1664629166526,0.23217773,-0.71099854,-0.19146729,10.375,22.0625,-2.59375
1664629166553,0.23364258,-0.78790283,-0.1572876,3.03125,5.0,6.734375
1664629166627,-0.0048828125,-1.1609497,-0.15802002,-11.640625,1.890625,5.21875
1664629166641,0.095947266,-1.5332642,-0.24664307,-3.71875,13.421875,-4.4375
1664629166673,0.43652344,-1.1785278,-0.34136963,-2.375,8.8125,-5.953125
1664629166733,0.13134766,-1.2439575,-0.49639893,0.34375,7.0625,-9.6875
1664629166745,0.68066406,-0.9883423,-0.20855713,-0.203125,-7.890625,6.234375
1664629166806,0.28857422,-0.8567505,-0.1326294,-4.359375,-8.578125,3.09375
1664629166838,0.19311523,-0.9031372,-0.20465088,-4.515625,0.0,1.296875
1664629166868,0.3840332,-0.9685669,-0.02130127,-10.453125,-9.046875,2.9375
1664629166911,0.1977539,-0.862854,-0.081848145,2.984375,-9.828125,2.28125
1664629166957,0.083740234,-0.5835571,-0.12872314,18.359375,-6.125,3.984375
1664629166985,0.21875,-0.43927002,-0.13433838,14.546875,-6.78125,18.71875
1664629167030,0.26904297,-0.6777954,-0.09991455,4.5625,-10.15625,19.5
1664629167075,0.24633789,-0.9902954,-0.11578369,6.25,-0.15625,16.671875
1664629167107,0.37719727,-1.3330688,-0.08795166,-0.921875,-2.015625,12.078125
1664629167151,0.33154297,-1.3255005,-0.0725708,14.5,-1.0,-3.109375
1664629167191,0.17285156,-1.0540161,-0.20855713,-3.84375,13.265625,-19.625
1664629167243,0.7050781,-1.1123657,-0.5276489,12.4375,4.359375,0.03125
1664629167275,0.39941406,-1.0401001,-0.32232666,-6.046875,-10.921875,-7.5
1664629167302,-0.06567383,-0.8491821,-0.38238525,-4.3125,-6.8125,-12.03125
1664629167362,0.3071289,-1.0037231,-0.21173096,-0.390625,-2.46875,-10.75
1664629167392,0.20361328,-0.79107666,-0.16851807,10.109375,-12.6875,-2.140625
1664629167423,0.064941406,-0.48516846,-0.20562744,9.453125,-2.34375,1.640625
1664629167466,0.15576172,-0.48443604,-0.18414307,19.609375,1.546875,2.640625
1664629167499,0.109375,-0.6795044,-0.19683838,11.375,4.25,4.171875
1664629167544,0.14233398,-1.1687622,-0.17364502,5.390625,4.65625,-0.15625
1664629167585,0.22363281,-1.3518677,-0.31671143,-3.203125,7.765625,3.25
1664629167615,0.37963867,-1.1245728,-0.29400635,-5.671875,-3.984375,-0.828125
1664629167659,0.5397949,-1.0078735,-0.5733032,-12.53125,-22.8125,8.921875
1664629167724,0.29541016,-1.0549927,-0.39093018,10.703125,8.640625,4.171875
1664629167739,0.96606445,-1.0093384,-0.22735596,3.046875,-15.609375,1.203125
1664629167798,0.12915039,-1.0200806,-0.16607666,1.515625,-20.53125,6.96875
1664629167873,0.041503906,-0.8989868,-0.2041626,8.65625,0.328125,-4.0
1664629167880,0.46655273,-0.7107544,-0.13580322,1.875,-6.34375,8.75
1664629167907,0.15771484,-0.58843994,-0.1885376,6.71875,-14.03125,4.890625
1664629167938,0.17944336,-0.48638916,-0.14776611,5.796875,-7.140625,10.234375
1664629167989,0.2956543,-0.5996704,-0.19976807,-2.25,-9.546875,16.171875
1664629168021,0.33618164,-0.93341064,-0.13116455,5.015625,-2.0,12.28125
1664629168050,0.34448242,-1.098938,-0.12799072,1.8125,-2.6875,7.265625
1664629168096,0.25854492,-1.2254028,-0.17608643,3.96875,11.96875,-1.75
1664629168138,0.22167969,-1.0994263,-0.46368408,26.90625,25.828125,-10.375
1664629168171,0.56225586,-0.8406372,-0.81988525,-2.09375,15.421875,-19.046875
1664629168219,0.69189453,-1.1560669,-0.37457275,-11.078125,-11.609375,20.015625
1664629168244,0.110839844,-0.80059814,-0.4451294,2.59375,-4.484375,-10.65625
1664629168292,0.31640625,-0.65093994,-0.2835083,1.09375,5.640625,-11.546875
1664629168351,0.27612305,-0.91070557,-0.28009033,-1.171875,10.375,-4.4375
1664629168368,0.15209961,-0.7415161,-0.2576294,-0.8125,1.171875,-1.21875
1664629168424,0.13305664,-0.44732666,-0.21392822,7.03125,6.984375,-7.3125
1664629168455,0.10961914,-0.53375244,-0.24859619,3.96875,13.15625,-2.109375
1664629168487,0.22021484,-0.7359009,-0.23883057,1.90625,12.421875,1.90625
1664629168547,0.24536133,-1.0376587,-0.31915283,-6.296875,13.671875,4.484375
1664629168576,0.39453125,-1.4924927,-0.411438,-19.234375,20.734375,3.78125
1664629168605,0.4074707,-1.3772583,-0.18341064,-15.6875,-14.546875,-3.53125
1664629168653,0.26733398,-1.0720825,-0.5508423,-3.5,-8.8125,-13.296875
1664629168681,0.3605957,-0.7300415,-0.47149658,8.65625,-6.4375,1.96875
1664629168726,0.8244629,-0.81134033,-0.22149658,-4.921875,-9.453125,-0.375
1664629168773,0.17578125,-1.0161743,-0.27593994,-6.953125,-28.265625,8.359375
1664629168805,0.02758789,-0.8833618,-0.101135254,0.46875,-10.375,2.953125
