# Sensor type: Thingy
# Activity type: Standing
# Activity code: 100
# Subject id: s1918275
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664627833252,-0.99902344,0.14355469,-0.045898438,1.40625,1.84375,-0.8125,0.0,0.0,0.0
1664627833282,-1.0087891,0.13671875,-0.056640625,-0.53125,3.4375,-1.0625,0.0,0.0,0.0
1664627833311,-1.0029297,0.16015625,-0.064453125,-6.53125,2.03125,-1.53125,0.0,0.0,0.0
1664627833373,-1.0146484,0.12402344,-0.0546875,-6.78125,2.6875,2.1875,0.0,0.0,0.0
1664627833405,-0.99609375,0.12988281,-0.052734375,-11.28125,2.375,1.4375,0.0,0.0,0.0
1664627833435,-1.0126953,0.125,-0.051757812,-12.75,4.09375,-0.0625,0.0,0.0,0.0
1664627833495,-1.0117188,0.15722656,-0.080078125,-18.25,2.8125,-1.21875,0.0,0.0,0.0
1664627833529,-0.9970703,0.15625,-0.059570312,-18.96875,3.5,-0.125,-126.4375,-0.6875,-136.125
1664627833553,-0.98535156,0.10839844,-0.055664062,-18.625,4.03125,3.21875,0.0,0.0,0.0
1664627833613,-0.99121094,0.115234375,-0.06542969,-15.5,3.90625,2.75,0.0,0.0,0.0
1664627833643,-1.0234375,0.10644531,-0.06347656,-12.6875,6.53125,1.21875,0.0,0.0,0.0
1664627833674,-1.0087891,0.099609375,-0.05859375,-12.25,5.0625,0.40625,0.0,0.0,0.0
1664627833734,-1.0117188,0.11035156,-0.043945312,-11.59375,4.34375,-0.5625,0.0,0.0,0.0
1664627833764,-1.0,0.13769531,-0.072265625,-8.84375,2.5625,-0.125,0.0,0.0,0.0
1664627833794,-0.9970703,0.13867188,-0.047851562,-10.375,2.5,-0.25,0.0,0.0,0.0
1664627833857,-1.0166016,0.15527344,-0.052734375,-10.25,3.125,-0.25,0.0,0.0,0.0
1664627833886,-1.0078125,0.14453125,-0.09082031,-10.6875,1.15625,-0.25,0.0,0.0,0.0
1664627833919,-0.9873047,0.13574219,-0.080078125,-14.71875,1.65625,-1.71875,0.0,0.0,0.0
1664627833974,-1.0410156,0.12597656,0.04296875,-24.84375,0.1875,-6.0,0.0,0.0,0.0
1664627834009,-1.03125,-0.03515625,-0.3076172,32.65625,-39.90625,0.46875,-126.875,0.0625,-139.125
1664627834034,-1.0009766,0.23828125,-0.041992188,-15.0625,38.875,-13.0,0.0,0.0,0.0
1664627834096,-1.0244141,0.119140625,0.11621094,14.65625,8.125,11.53125,0.0,0.0,0.0
1664627834123,-0.9863281,0.16601562,-0.09082031,-10.5625,-10.6875,9.5,0.0,0.0,0.0
1664627834153,-1.0380859,0.09667969,-0.041992188,-17.21875,-2.0625,4.625,0.0,0.0,0.0
1664627834217,-1.0,0.046875,-0.119140625,0.375,4.34375,-3.375,0.0,0.0,0.0
1664627834247,-1.0205078,0.13769531,0.01171875,-1.59375,2.6875,-6.90625,0.0,0.0,0.0
1664627834275,-0.99902344,0.16210938,-0.032226562,-0.25,-5.71875,-0.9375,0.0,0.0,0.0
1664627834334,-0.9941406,0.095703125,-0.08984375,10.1875,-4.6875,3.65625,0.0,0.0,0.0
1664627834365,-1.0136719,0.057617188,-0.051757812,3.78125,-2.96875,-1.90625,0.0,0.0,0.0
1664627834401,-1.0078125,0.13378906,-0.09863281,7.4375,-0.46875,-3.4375,0.0,0.0,0.0
1664627834453,-1.0136719,0.15332031,-0.025390625,15.875,2.25,2.4375,0.0,0.0,0.0
1664627834489,-1.0,0.13867188,-0.080078125,11.1875,-3.28125,4.375,0.0,0.0,0.0
1664627834515,-0.9902344,0.1484375,-0.064453125,4.8125,-2.5,2.5625,-126.625,-0.125,-140.0
1664627834574,-1.0117188,0.13378906,-0.052734375,4.65625,-1.65625,2.5625,0.0,0.0,0.0
1664627834605,-0.9951172,0.140625,-0.07714844,4.53125,-0.96875,-1.0,0.0,0.0,0.0
1664627834634,-1.0087891,0.15625,-0.034179688,-1.59375,-0.25,-3.25,0.0,0.0,0.0
1664627834693,-0.99902344,0.13964844,-0.059570312,-2.5,-2.8125,-1.34375,0.0,0.0,0.0
1664627834726,-0.9941406,0.11425781,-0.05078125,-6.15625,-1.34375,-2.21875,0.0,0.0,0.0
1664627834753,-0.99609375,0.15136719,-0.04296875,0.125,-0.125,-0.5625,0.0,0.0,0.0
1664627834813,-1.0019531,0.13574219,-0.0390625,4.15625,1.03125,3.40625,0.0,0.0,0.0
1664627834845,-1.0087891,0.13867188,-0.026367188,1.28125,0.25,2.4375,0.0,0.0,0.0
1664627834874,-0.9980469,0.15332031,-0.044921875,-0.375,0.125,0.65625,0.0,0.0,0.0
1664627834933,-1.0068359,0.13769531,-0.051757812,-2.5625,1.40625,0.0625,0.0,0.0,0.0
1664627834964,-1.0039062,0.13769531,-0.053710938,-4.75,0.75,-0.9375,0.0,0.0,0.0
1664627835025,-1.0029297,0.12402344,-0.047851562,-2.75,1.03125,-0.25,-125.5625,0.5,-138.9375
1664627835062,-1.0029297,0.12792969,-0.055664062,-1.53125,0.8125,0.0,0.0,0.0,0.0
1664627835085,-1.0,0.12597656,-0.052734375,-1.46875,1.03125,-0.0625,0.0,0.0,0.0
1664627835113,-1.0087891,0.119140625,-0.044921875,-0.375,0.5625,-0.625,0.0,0.0,0.0
