# Sensor type: Thingy
# Activity type: Climbing stairs
# Activity code: 12
# Subject id: s1918275
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664629229789,-0.90625,-0.56347656,0.025390625,-58.4375,177.96875,45.5,0.0,0.0,0.0
1664629229843,-1.9863281,1.0429688,1.4179688,31.03125,75.75,18.90625,0.0,0.0,0.0
1664629229873,0.021484375,0.13378906,0.040039062,-54.65625,216.1875,43.1875,0.0,0.0,0.0
1664629229904,-1.6777344,0.15429688,-0.3671875,-37.375,105.53125,131.09375,0.0,0.0,0.0
1664629229969,-1.2216797,-0.045898438,0.0859375,50.75,51.8125,71.21875,-103.1875,-11.9375,-140.0
1664629229995,-0.6621094,0.2685547,0.020507812,-41.96875,96.375,88.90625,0.0,0.0,0.0
1664629230024,-0.9394531,-0.068359375,-0.06347656,-49.34375,99.84375,90.625,0.0,0.0,0.0
1664629230085,-0.9794922,-0.30566406,-0.0126953125,49.28125,31.9375,93.84375,0.0,0.0,0.0
1664629230114,-0.7363281,0.061523438,-0.041992188,92.5625,5.125,13.78125,0.0,0.0,0.0
1664629230144,-0.95703125,0.2861328,0.043945312,58.5625,12.4375,16.46875,0.0,0.0,0.0
1664629230203,-1.3056641,-0.0703125,0.10253906,-13.34375,22.875,23.96875,0.0,0.0,0.0
1664629230236,-1.0556641,0.049804688,0.038085938,24.3125,37.90625,12.5,0.0,0.0,0.0
1664629230263,-1.4814453,0.3125,0.13183594,43.1875,49.1875,23.59375,0.0,0.0,0.0
1664629230323,-1.4814453,0.14160156,0.22265625,25.125,9.21875,18.84375,0.0,0.0,0.0
1664629230354,-1.3535156,-0.049804688,-0.036132812,7.96875,-119.6875,-43.90625,0.0,0.0,0.0
1664629230384,-1.1113281,0.38867188,0.33203125,38.0,-80.625,-43.0625,0.0,0.0,0.0
1664629230446,-1.0087891,-0.1953125,-0.23046875,-185.28125,-74.46875,-81.75,0.0,0.0,0.0
1664629230476,-1.2128906,-0.14355469,-0.50390625,-109.03125,27.96875,-121.0,-108.75,-1.4375,-142.25
1664629230505,-1.1904297,0.07714844,0.49121094,81.4375,55.78125,-139.3125,0.0,0.0,0.0
1664629230566,-1.0732422,0.5488281,0.6875,90.3125,-121.8125,-142.28125,0.0,0.0,0.0
1664629230607,-0.64941406,0.26464844,-0.34960938,-11.4375,-62.875,-112.5625,0.0,0.0,0.0
1664629230623,-0.6923828,-0.234375,0.15429688,58.1875,-79.40625,-108.65625,0.0,0.0,0.0
1664629230684,-0.82910156,-0.19921875,0.1640625,71.875,-97.96875,-79.375,0.0,0.0,0.0
1664629230716,-0.41210938,0.08984375,0.19238281,86.625,-78.78125,-41.71875,0.0,0.0,0.0
1664629230744,-0.37402344,-0.0146484375,0.3486328,45.75,-7.5,32.03125,0.0,0.0,0.0
1664629230806,-0.4482422,-0.1875,-0.017578125,-38.4375,124.625,134.625,0.0,0.0,0.0
1664629230836,-1.9863281,-0.6972656,-0.7373047,-60.28125,155.09375,135.53125,0.0,0.0,0.0
1664629230894,-1.15625,-0.01953125,0.27734375,31.46875,54.09375,10.96875,0.0,0.0,0.0
1664629230930,0.025390625,0.20117188,0.07324219,-33.40625,69.8125,54.96875,0.0,0.0,0.0
1664629230953,-1.2988281,0.020507812,-0.26367188,-61.3125,63.40625,135.46875,-109.375,-4.625,-140.125
1664629230982,-1.2363281,-0.23632812,-0.08886719,-9.1875,38.875,66.25,0.0,0.0,0.0
1664629231043,-0.84375,0.028320312,-0.029296875,30.59375,19.28125,50.15625,0.0,0.0,0.0
1664629231073,-0.8417969,0.1171875,-0.028320312,17.5,16.78125,40.875,0.0,0.0,0.0
1664629231106,-0.984375,0.16503906,0.030273438,41.03125,10.0625,62.15625,0.0,0.0,0.0
1664629231163,-0.90527344,0.13769531,-0.01171875,0.21875,2.1875,36.59375,0.0,0.0,0.0
1664629231194,-0.9707031,0.030273438,-0.034179688,4.4375,3.0625,36.78125,0.0,0.0,0.0
1664629231223,-0.80566406,0.059570312,-0.043945312,3.375,17.75,31.65625,0.0,0.0,0.0
1664629231284,-0.90722656,0.02734375,-0.009765625,-7.34375,10.25,20.1875,0.0,0.0,0.0
1664629231315,-1.1025391,-0.12109375,-0.07324219,-19.5,17.875,21.09375,0.0,0.0,0.0
1664629231344,-1.4052734,-0.11328125,0.051757812,21.625,42.25,18.09375,0.0,0.0,0.0
1664629231407,-1.4560547,0.20703125,0.15332031,46.71875,21.375,22.3125,0.0,0.0,0.0
1664629231436,-1.6386719,0.19140625,0.034179688,-9.125,-18.4375,28.25,0.0,0.0,0.0
1664629231468,-1.2929688,0.23046875,0.1328125,24.125,-66.40625,-20.78125,-112.0625,9.8125,-147.5
1664629231524,-0.9941406,0.22167969,0.28222656,10.71875,-95.03125,-61.0,0.0,0.0,0.0
1664629231555,-1.0742188,-0.08203125,0.044921875,-143.59375,-69.59375,-104.03125,0.0,0.0,0.0
1664629231585,-1.3740234,0.1328125,-0.26464844,-93.53125,25.75,-147.25,0.0,0.0,0.0
1664629231645,-1.1337891,0.20507812,0.34179688,1.1875,34.1875,-133.5625,0.0,0.0,0.0
1664629231675,-0.7470703,0.19335938,0.038085938,95.0625,-80.875,-127.15625,0.0,0.0,0.0
1664629231702,-0.8378906,-0.020507812,-0.08984375,45.0625,-54.5625,-135.71875,0.0,0.0,0.0
1664629231761,-0.6230469,0.22949219,0.25878906,120.5625,-112.125,-142.46875,0.0,0.0,0.0
1664629231792,-0.5527344,-0.08300781,0.20898438,43.4375,-59.75,-46.90625,0.0,0.0,0.0
1664629231822,-0.578125,-0.14160156,-0.009765625,89.1875,-27.9375,23.40625,0.0,0.0,0.0
1664629231882,-0.10644531,0.13085938,0.0,15.59375,84.53125,112.59375,0.0,0.0,0.0
1664629231915,-1.4091797,-1.6826172,-1.1152344,-108.5,134.53125,101.84375,0.0,0.0,0.0
1664629231949,-1.8105469,0.41503906,-0.19433594,23.40625,16.96875,41.65625,-106.9375,-5.375,-140.625
1664629232004,-0.19628906,0.4345703,0.07519531,-35.5625,78.8125,50.15625,0.0,0.0,0.0
1664629232034,-0.9941406,0.19824219,-0.40625,-46.1875,52.84375,108.8125,0.0,0.0,0.0
1664629232062,-1.7734375,-0.3828125,0.16992188,37.9375,46.8125,125.21875,0.0,0.0,0.0
1664629232123,-0.671875,0.11621094,-0.109375,25.65625,31.5625,54.84375,0.0,0.0,0.0
1664629232154,-0.59277344,-0.021484375,-0.041992188,26.6875,38.34375,73.59375,0.0,0.0,0.0
1664629232185,-0.8652344,-0.061523438,0.0029296875,21.5,22.59375,49.53125,0.0,0.0,0.0
1664629232245,-0.88183594,0.103515625,0.08691406,89.75,-11.71875,33.65625,0.0,0.0,0.0
1664629232272,-0.9794922,0.24023438,0.030273438,51.59375,-24.90625,15.1875,0.0,0.0,0.0
