# Sensor type: Thingy
# Activity type: Lying down left
# Activity code: 7
# Subject id: s1918275
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664890332262,-0.0087890625,0.875,0.46289062,-0.40625,-0.6875,0.03125,-101.5625,43.375,-86.875
1664890332306,-0.0107421875,0.8798828,0.45703125,0.8125,-0.21875,-0.5625,0.0,0.0,0.0
1664890332349,-0.015625,0.9042969,0.47265625,1.4375,0.15625,-0.625,0.0,0.0,0.0
1664890332373,-0.016601562,0.8808594,0.46679688,1.8125,0.03125,-0.6875,0.0,0.0,0.0
1664890332418,-0.0234375,0.8808594,0.46191406,1.8125,-0.21875,-0.75,0.0,0.0,0.0
1664890332463,-0.021484375,0.890625,0.46777344,2.84375,-0.75,-0.5,0.0,0.0,0.0
1664890332512,-0.015625,0.88378906,0.4580078,3.6875,-0.5625,-0.4375,0.0,0.0,0.0
1664890332532,-0.016601562,0.890625,0.45703125,3.4375,-0.21875,-0.0625,0.0,0.0,0.0
1664890332580,-0.0107421875,0.9042969,0.4453125,2.90625,-0.21875,0.0,0.0,0.0,0.0
1664890332621,-0.015625,0.90527344,0.4482422,2.40625,0.15625,-0.1875,0.0,0.0,0.0
1664890332667,-0.017578125,0.8964844,0.43945312,2.21875,0.65625,0.21875,0.0,0.0,0.0
1664890332714,-0.015625,0.890625,0.4423828,2.34375,0.65625,0.40625,0.0,0.0,0.0
1664890332734,-0.030273438,0.9121094,0.43847656,2.78125,-0.34375,-0.375,0.0,0.0,0.0
1664890332778,-0.016601562,0.9140625,0.4248047,2.53125,-1.0625,-0.625,-101.25,43.8125,-87.9375
1664890332824,-0.0107421875,0.90722656,0.44335938,1.25,-0.875,-0.3125,0.0,0.0,0.0
1664890332868,-0.018554688,0.8955078,0.4375,0.28125,-0.34375,0.03125,0.0,0.0,0.0
1664890332891,-0.020507812,0.9160156,0.42871094,-0.53125,-0.03125,0.15625,0.0,0.0,0.0
1664890332939,-0.0126953125,0.91503906,0.4423828,-1.5625,0.21875,0.90625,0.0,0.0,0.0
1664890332982,-0.017578125,0.9003906,0.4345703,-1.8125,0.71875,0.34375,0.0,0.0,0.0
