timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664629278353,-0.9394531,-0.14453125,0.057617188,22.4375,-13.84375,11.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278386,-0.64941406,-0.19726562,0.020507812,33.71875,-0.5625,4.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278444,-0.4736328,-0.13574219,-0.021484375,6.625,3.78125,-17.90625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278476,-0.7871094,0.11230469,-0.025390625,-30.84375,49.5,-28.78125,-114.625,18.625,-171.625,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278502,-1.3095703,-0.4638672,0.3095703,41.90625,46.8125,1.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278564,-0.60546875,0.31445312,-0.064453125,32.3125,-65.90625,-52.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278593,-0.8876953,-0.111328125,0.18652344,18.84375,-18.625,-21.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278623,-1.5566406,-0.21484375,0.125,-24.6875,-32.28125,-55.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278685,-1.8896484,0.041992188,-0.09277344,-20.0,-50.96875,-98.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278713,-1.6904297,0.42871094,0.16601562,35.78125,-62.375,-92.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278773,-1.2216797,0.053710938,0.203125,-28.65625,10.375,-27.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278808,-0.9980469,0.12695312,0.2109375,-32.375,-14.46875,-4.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278836,-0.7080078,0.14160156,0.15527344,-20.125,-27.59375,10.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278863,-0.69921875,0.09277344,0.23925781,2.03125,-19.65625,36.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278924,-0.47558594,0.01171875,0.19335938,-6.5,-11.09375,58.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278954,-0.375,-0.17480469,-0.06347656,11.25,-18.96875,91.59375,-118.625,11.0,-164.625,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629278985,-0.5654297,-0.21679688,-0.09472656,26.09375,-1.21875,85.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279044,-0.7480469,-0.3154297,0.23632812,63.3125,46.8125,77.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279073,-0.7001953,-0.13964844,0.0009765625,48.0625,79.71875,4.90625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279103,-0.71484375,-0.046875,0.22753906,-6.375,62.125,-12.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279163,-1.1035156,0.032226562,0.32910156,-65.59375,82.71875,-26.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279193,-1.9365234,0.8066406,-0.3828125,-91.71875,12.15625,-51.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279226,-1.9863281,-0.6748047,0.20214844,-26.40625,-63.21875,-1.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279285,-0.6064453,-0.29003906,-0.21875,-9.625,-44.625,-6.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279313,-1.9863281,-0.3515625,-0.099609375,118.5625,24.65625,28.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279343,-1.1748047,0.3564453,0.16113281,34.15625,58.78125,6.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279403,-0.7519531,0.23144531,-0.046875,57.46875,16.0,48.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279433,-0.6816406,0.07910156,-0.0068359375,30.0625,33.15625,47.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279464,-0.73046875,-0.029296875,0.09375,-3.875,33.75,31.71875,-112.1875,17.4375,-171.0625,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279524,-0.8330078,-0.038085938,-0.037109375,31.65625,2.5625,17.25,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279554,-0.48242188,0.03515625,0.08886719,1.375,-3.84375,3.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279584,-0.9140625,0.005859375,-0.09082031,-28.28125,-10.0,0.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279644,-0.7841797,-0.21191406,0.13183594,-73.8125,11.21875,-27.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279679,-0.6621094,-0.3251953,0.01171875,56.375,-18.6875,5.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279706,-0.67871094,0.12109375,-0.040039062,15.21875,-26.3125,-52.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279765,-1.0019531,-0.14453125,-0.0126953125,-44.53125,-16.0,-53.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279793,-1.9863281,0.052734375,0.06542969,-68.5625,9.53125,-110.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279823,-1.6914062,0.19335938,0.2841797,46.0,-53.59375,-106.46875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279883,-1.4541016,0.43945312,0.28515625,-30.78125,-37.53125,-65.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279926,-1.4902344,-0.041015625,0.328125,-37.09375,-17.46875,-21.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629279945,-0.89160156,0.091796875,0.2705078,-37.125,-42.46875,7.78125,-114.125,6.1875,-158.875,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280005,-0.8486328,0.07714844,0.19628906,-37.625,-33.5,35.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280036,-0.52734375,0.0107421875,0.14257812,-0.9375,-40.21875,55.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280067,-0.2265625,0.12207031,-0.001953125,-0.53125,-15.6875,71.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280125,-0.4736328,0.07519531,-0.043945312,-22.90625,-18.125,85.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280157,-0.7167969,-0.31640625,-0.18359375,10.59375,11.59375,84.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280183,-0.67578125,-0.2578125,0.22265625,-1.875,91.5,34.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280244,-0.7294922,-0.26953125,0.14257812,35.5,76.84375,7.65625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280274,-1.0,0.08203125,0.38867188,-7.71875,76.46875,-25.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280307,-1.1816406,0.026367188,0.36132812,-68.375,50.28125,-29.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280366,-1.9482422,0.3310547,0.5126953,-76.8125,54.75,-7.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280395,-1.3808594,0.41015625,-0.5126953,-153.0,35.59375,-34.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280430,-1.9863281,0.18652344,-0.013671875,-52.75,-25.15625,2.40625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280486,-0.9765625,-0.1171875,-0.6220703,-28.90625,-36.875,0.34375,-109.1875,15.1875,-158.875,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280512,-1.1748047,-0.2783203,-0.21679688,-27.1875,59.6875,2.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280542,-0.98828125,0.5917969,-0.18847656,-51.1875,61.28125,-8.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280615,-0.7558594,0.87890625,-0.03125,-110.03125,59.15625,6.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280634,-0.9589844,0.15039062,-0.23144531,-137.125,16.25,46.59375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280662,-0.9609375,-0.27734375,-0.2109375,-57.46875,14.34375,52.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280726,-1.0361328,-0.2939453,-0.00390625,-59.53125,36.625,34.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280758,-1.0068359,-0.20703125,-0.123046875,-77.96875,-6.21875,23.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280784,-0.9638672,-0.40429688,-0.14746094,-45.125,4.28125,9.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280843,-0.9199219,-0.48828125,-0.11816406,22.375,2.3125,-42.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280874,-1.6074219,0.4375,0.22460938,-106.96875,25.03125,-110.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280904,-1.2294922,0.9140625,0.14160156,-105.875,-103.28125,-113.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280967,-1.2861328,0.6933594,0.27148438,-181.90625,-179.875,-102.75,-109.375,16.6875,-155.625,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629280994,-1.2109375,0.26757812,-0.12597656,-114.46875,-145.5,-47.8125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281053,-1.0166016,-0.025390625,0.18652344,-157.4375,-93.625,-56.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281088,-0.8496094,-0.36523438,0.0107421875,-70.15625,-88.375,-37.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281114,-0.6542969,-0.18261719,0.22265625,-61.5,-67.5,-13.28125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281143,-0.63964844,-0.03515625,0.20214844,9.375,-66.28125,17.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281205,-0.42285156,0.24121094,0.1640625,3.4375,-24.03125,46.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281237,-0.5673828,0.053710938,0.27734375,-38.90625,55.53125,55.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281267,-0.6455078,-0.01171875,0.3046875,-100.375,118.28125,78.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281327,-1.1396484,-0.7753906,0.5136719,-115.875,84.84375,91.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281353,-1.4824219,-0.80371094,0.48828125,13.9375,12.8125,14.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281386,-1.6113281,-0.018554688,0.6767578,-11.03125,20.375,-66.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281445,-1.1650391,0.9765625,0.5,-100.125,-6.21875,-37.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281474,-1.0097656,0.0146484375,-0.18945312,-123.375,-21.40625,17.125,-103.8125,8.4375,-147.9375,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281504,-0.546875,0.01953125,-0.25683594,-141.75,53.71875,-3.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281564,-1.1464844,0.111328125,-0.25878906,-113.375,39.75,26.28125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281596,-1.4658203,0.0,-0.10253906,-83.71875,94.4375,43.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281623,-0.7861328,0.4326172,0.00390625,-70.96875,26.96875,19.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281685,-0.8691406,0.3515625,-0.30078125,-135.84375,41.5,55.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281717,-1.0722656,-0.09082031,-0.22070312,-76.15625,59.21875,57.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281747,-0.9326172,-0.17285156,-0.21582031,-67.40625,48.15625,20.65625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281805,-0.9658203,-0.0068359375,-0.1640625,-97.0625,28.875,11.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281841,-0.9189453,-0.038085938,-0.16796875,-115.8125,16.40625,7.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281865,-0.9169922,-0.037109375,-0.19140625,-79.75,7.3125,-7.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281923,-0.9902344,0.08984375,-0.049804688,-86.8125,32.40625,-0.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281954,-0.9482422,0.21386719,-0.0390625,-94.15625,7.9375,21.59375,-100.1875,14.5625,-161.75,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629281986,-0.74316406,-0.265625,-0.15722656,-71.875,16.84375,37.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282046,-1.2675781,-0.60058594,0.076171875,-100.0625,66.21875,-17.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282074,-1.2412109,0.07421875,0.34179688,-74.96875,-7.5625,-28.40625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282103,-1.2177734,-0.26660156,-0.0048828125,-8.46875,-77.5625,-30.28125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282163,-1.2666016,0.41015625,0.21191406,-136.625,-115.40625,-100.96875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282196,-1.4375,0.7246094,0.2265625,-134.625,-144.15625,-148.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282223,-1.1279297,0.66503906,-0.0029296875,-107.5,-57.6875,-110.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282284,-1.2548828,-0.3017578,0.048828125,-148.03125,5.6875,-73.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282317,-1.1914062,-0.28027344,0.36816406,-114.78125,-19.34375,-102.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282349,-0.7080078,0.111328125,0.029296875,45.5625,-93.6875,-66.25,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282406,-0.3466797,0.22167969,0.14550781,8.28125,-48.53125,-13.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282433,-0.65527344,-0.18945312,0.2939453,4.90625,-29.46875,23.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282464,-0.58496094,-0.044921875,0.14453125,-1.375,-21.53125,49.0,-99.75,-14.9375,-171.0625,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282524,-0.44335938,0.0087890625,0.044921875,-4.25,-0.96875,69.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282567,-0.47070312,-0.15234375,-0.08203125,5.40625,26.625,84.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282587,-0.765625,-0.36816406,0.103515625,-5.84375,27.53125,97.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282643,-0.9394531,-0.58496094,0.5263672,-30.1875,40.46875,21.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282674,-0.70214844,-0.00390625,0.02734375,10.40625,5.8125,-7.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282707,-0.9199219,0.0107421875,0.05078125,47.15625,27.09375,17.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282763,-1.3662109,-0.038085938,0.6767578,21.15625,92.34375,57.59375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282793,-1.6162109,0.26757812,-0.25,-8.21875,-23.9375,12.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282824,-1.1103516,1.0029297,0.9267578,-51.25,135.9375,-80.59375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282884,-1.6367188,-0.06640625,-0.4736328,29.03125,-79.21875,6.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282915,-1.0507812,0.026367188,-0.43847656,78.65625,-29.84375,20.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629282944,-1.3339844,0.12109375,0.16699219,29.15625,76.40625,22.4375,-102.4375,-0.125,-164.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283003,-0.9267578,0.047851562,0.001953125,28.21875,26.1875,30.8125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283034,-0.6855469,0.123046875,0.017578125,41.53125,16.34375,37.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283065,-0.64941406,0.14941406,-0.037109375,28.28125,19.03125,30.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283123,-0.8798828,-0.0107421875,0.08300781,-1.375,39.125,28.46875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283153,-0.61621094,-0.23242188,0.001953125,4.96875,24.21875,25.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283183,-0.9238281,-0.41992188,0.15917969,-14.375,0.1875,-17.40625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283245,-0.7421875,0.029296875,-0.020507812,-23.65625,-19.71875,-46.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283274,-0.5058594,0.14746094,-0.09375,-37.125,-24.21875,-26.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283335,-1.0224609,-0.61816406,0.0107421875,137.34375,-1.59375,14.8125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283365,-0.98535156,0.3076172,-0.047851562,22.0,-10.6875,-36.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283398,-1.3164062,-0.1328125,0.0234375,-10.90625,-29.0625,-30.46875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283425,-1.9296875,0.0546875,-0.06542969,-57.78125,-41.375,-131.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283485,-1.9863281,0.21679688,0.11035156,22.5625,-47.59375,-131.125,-110.125,-8.1875,-161.75,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283514,-1.3193359,0.055664062,0.16503906,-21.9375,-33.625,-55.25,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283542,-0.81640625,0.30664062,0.17578125,1.125,-38.09375,3.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283604,-0.84472656,0.14160156,0.21972656,-11.75,-48.15625,19.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283674,-0.5283203,0.2529297,0.09765625,-14.1875,-53.34375,51.90625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283678,-0.35058594,0.16992188,-0.049804688,-37.3125,-34.90625,74.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
