timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664629109135,0.23168945,-0.3665161,-0.016662598,4.921875,9.9375,16.890625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109176,-0.06958008,-0.3303833,0.0692749,-7.890625,14.765625,1.5625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109241,-0.08178711,-0.5120239,-0.06060791,-24.84375,20.171875,-16.421875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109258,0.11694336,-0.72369385,-0.19195557,0.875,36.171875,-16.375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109314,0.7141113,-1.0230103,-0.17803955,1.203125,16.234375,-3.90625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109327,0.0949707,-1.223938,-0.44073486,0.015625,-14.515625,6.65625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109388,0.25805664,-1.6477661,-0.5393677,15.546875,11.515625,-2.46875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109417,0.31933594,-1.7800903,-0.48687744,-1.484375,-12.984375,2.265625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109446,-0.0056152344,-1.3340454,-0.028625488,-1.5625,-5.484375,2.484375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109522,-0.123291016,-1.130188,-0.18804932,-7.578125,2.09375,-8.28125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109537,-0.035888672,-0.9151001,-0.21466064,9.3125,24.671875,-14.109375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109565,0.25854492,-0.64630127,-0.18634033,6.8125,5.890625,2.96875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109640,0.026611328,-0.442688,-0.20391846,-0.40625,-8.65625,1.875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109657,0.107421875,-0.41778564,-0.20904541,-1.859375,-6.15625,3.25,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109686,0.049316406,-0.49468994,-0.05279541,3.609375,-16.671875,1.875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109734,-0.083740234,-0.7307739,-0.050598145,-14.671875,-16.671875,-3.921875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109764,-0.30541992,-1.0562134,-0.13140869,-4.0,-15.875,-12.734375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109808,-0.16894531,-0.9714966,-0.19122314,-13.984375,-0.34375,-3.578125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109866,-0.07495117,-1.28302,-0.2468872,-10.796875,12.578125,-10.796875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109884,1.0776367,-1.2947388,-0.52056885,14.8125,7.71875,-9.859375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109941,0.53564453,-1.7473755,-0.2131958,-19.078125,-37.515625,16.828125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629109971,-0.5341797,-1.4006958,0.066589355,11.921875,-10.703125,1.296875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110000,0.41088867,-1.0830688,-0.16558838,4.359375,26.703125,-4.25,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110046,0.7282715,-0.98321533,-0.13702393,8.578125,-20.078125,12.65625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110077,-0.2993164,-0.80426025,0.047546387,10.0,-26.09375,6.515625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110122,-0.1850586,-0.550354,-0.011291504,8.546875,8.765625,-0.4375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110165,0.20776367,-0.4553833,0.085876465,-1.328125,21.78125,4.125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
